word	count
გამოყენებით	1129
ახასიათებს	1128
წარწერა	1128
საცხოვრებლად	1128
მატჩის	1128
ჩვეულებრივი	1126
მუზეუმში	1126
ექვემდებარება	1124
თებერვალში	1124
გმირი	1123
ხარისხი	1123
მიწა	1122
უმრავლესობას	1121
წარმოიქმნება	1121
გარე	1119
წარმოადგენენ	1119
გაერთიანება	1118
ტურნეს	1118
მიღება	1117
კავკასიონის	1116
ჰენრი	1116
სამხატვრო	1115
უწოდა	1115
სწავლა	1113
სახელს	1113
ხმის	1113
სხეული	1113
სამხრეთიდან	1112
ჩატარებული	1112
ხალხს	1111
გენერალური	1111
სამუშაო	1111
ხარისხის	1111
კულტურულ	1109
გვიანდელი	1109
გამოდის	1107
მაიკლ	1107
აპრილში	1106
შეიძინა	1105
იდეა	1105
დირექტორი	1103
ადგილებში	1102
დღესდღეობით	1101
დაიპყრო	1100
ერთმანეთთან	1100
ტერიტორიას	1100
განეკუთვნება	1097
შესაბამისი	1097
წერს	1096
დედის	1096
პარკის	1096
ფეხბურთის	1095
ვარსკვლავი	1095
ნაკრებში	1095
სტილის	1094
თეორია	1094
მშრალი	1092
პოლიტიკის	1092
დამთავრების	1092
რიო	1092
იღებდა	1091
ეკუთვნოდა	1090
განსხვავდება	1090
შეცვლები	1090
ასო	1089
მკვეთრად	1088
გამოიყენა	1088
ხელახლა	1088
გადასცა	1087
წარმოიშვა	1083
საუკუნე	1083
პეტერბურგის	1082
ეხება	1081
კვლევის	1081
ეპარქიას	1081
მეექვსე	1079
პორტუგალიის	1079
საყოველთაო	1078
ისიც	1078
პერსონაჟი	1078
სამყაროში	1078
ქალები	1076
ავსტრალიაში	1076
სინგლის	1075
ინფორმაციის	1074
აღმოსავლეთში	1073
სიმაღლის	1072
რიჩარდ	1071
შეუძლიათ	1070
პიტერ	1070
შრომის	1069
ნახევრად	1069
დედაქალაქია	1069
ზელანდიის	1069
არაერთი	1068
სისტემაში	1068
მოყოლებული	1067
გაცილებით	1067
ტვინის	1067
ყოველწლიურად	1063
მერი	1063
მიწისქვეშა	1063
გავლენას	1062
სამშენებლო	1062
სამინისტროს	1061
გარკვეულ	1061
მასა	1061
ინგლისში	1060
სასწავლო	1059
ახ	1057
წმიდა	1056
ფინანსური	1056
მდგომარეობაში	1055
დროიდან	1055
პირი	1054
ააგეს	1052
ადვილად	1051
კარიერის	1051
წლებიდან	1050
მართლმადიდებლური	1050
სიღრმე	1049
ამან	1048
აღმოჩენის	1048
ადამიანთა	1047
შემადგენლობა	1046
ცხელი	1046
ივნისში	1045
ტურნე	1044
საკანონმდებლო	1040
ნახევარი	1040
ჰაერის	1038
უკანასკნელ	1038
თეატრში	1037
ფედერალური	1037
ალი	1034
საშინაო	1032
სანაპიროს	1032
კომუნისტური	1031
დამატებით	1031
პირდაპირი	1030
ტექსტი	1030
დოქტორი	1029
მეორედ	1028
არგენტინის	1028
გამარჯვების	1026
პროგრესული	1026
გამოყენების	1026
ოდნავ	1026
დააპატიმრეს	1025
ძალაუფლება	1025
ოლიმპიური	1025
ჩემპიონატზე	1025
განვითარებას	1024
მარკ	1024
დაფარულია	1024
ლუის	1024
პროგრამა	1023
ჯვრის	1023
კიდეც	1021
თავდაპირველი	1020
ტურნირის	1020
ცხოვრებას	1019
მონასტერში	1019
პირველმა	1019
მემკვიდრე	1019
რაიონულ	1019
დროებით	1018
ისტორიკოსი	1018
საბერძნეთის	1017
ხოსე	1016
გამართულ	1015
ალბომზე	1015
წლიანი	1014
კოდი	1014
